Time,El_grid,PV_feed,PV_self,E_hp,H_hp,E_boiler,H_boiler
4903,2.8895715,0.0,2.0404285,0.0,0.0,0.0,0.0
4904,2.57142,0.0,2.21858,0.0,0.0,0.0,0.0
4905,0.0,0.26390081,5.96,0.0,0.0,0.0,0.0
4906,0.0,6.1130036,5.34,0.0,0.0,0.0,0.0
4907,0.0,5.5192641,5.5,0.0,0.0,0.0,0.0
4908,4.3037626,0.0,1.5962374,0.0,0.0,0.0,0.0
4909,3.1009779,0.0,1.8290221,0.0,0.0,0.0,0.0
4910,0.0,1.3340184,4.84,0.0,0.0,0.0,0.0
4911,2.7957897,0.0,2.2542103,0.0,0.0,0.0,0.0
4912,2.2840635,0.0,1.9259365,0.0,0.0,0.0,0.0
4913,2.1359873,0.0,1.9340127,0.0,0.0,0.0,0.0
4914,4.2217447,0.0,1.5482553,0.0,0.0,0.0,0.0
4915,4.2269047,0.0,1.3130953,0.0,0.0,0.0,0.0
4916,5.2440547,0.0,0.02850424,0.55255897,1.6576769,0.0,0.0
4917,6.496857,0.0,0.0,1.626857,4.880571,0.0,0.0
4918,5.056857,0.0,0.0,1.626857,4.880571,0.0,0.0
4919,3.553966,0.0,0.0,1.593966,4.781898,0.0,0.0
4920,2.6922126,0.0,0.0,1.9722126,5.9166378,0.0,0.0
4921,2.9079946,0.0,0.0,2.0379946,6.1139838,0.0,0.0
4922,5.3537766,0.0,0.0,2.1037766,6.3113298,0.0,0.0
4923,5.5453406,0.0,0.0,2.2353406,6.7060218,0.0,0.0
4924,4.0826867,0.0,0.0,2.4326867,7.29806,0.0,0.0
4925,2.4270243,0.0,0.42518825,1.9722126,5.9166378,0.0,0.0
4926,0.28306942,0.0,2.45374,0.88680942,2.6604283,0.0,0.0
4927,0.0,0.43518468,4.84,0.0,0.0,0.0,0.0
4928,0.0,4.4671752,4.61,0.0,0.0,0.0,0.0
4929,0.0,7.1765645,5.19,0.0,0.0,0.0,0.0
4930,0.0,9.3625623,5.51,0.0,0.0,0.0,0.0
4931,0.0,9.1206618,4.74,0.0,0.0,0.0,0.0
4932,0.0,12.698518,4.9,0.0,0.0,0.0,0.0
4933,0.0,11.202516,4.7,0.0,0.0,0.0,0.0
4934,0.0,4.9192449,4.29,0.0,0.0,0.0,0.0
4935,0.0,9.6634416,4.23,0.0,0.0,0.0,0.0
4936,0.0,7.0812114,3.92,0.0,0.0,0.0,0.0
4937,0.0,0.92903703,4.53,0.0,0.0,0.0,0.0
4938,2.5194302,0.0,2.9905698,0.0,0.0,0.0,0.0
4939,6.0953666,0.0,1.0646334,0.0,0.0,0.0,0.0
4940,7.3666745,0.0,0.003325495,0.0,0.0,0.0,0.0
4941,9.0,0.0,0.0,0.0,0.0,0.0,0.0
4942,9.07,0.0,0.0,0.0,0.0,0.0,0.0
4943,9.63,0.0,0.0,0.0,0.0,0.0,0.0
4944,7.52,0.0,0.0,0.0,0.0,0.0,0.0
4945,7.08,0.0,0.0,0.0,0.0,0.0,0.0
4946,6.78,0.0,0.0,0.0,0.0,0.0,0.0
4947,6.97,0.0,0.0,0.0,0.0,0.0,0.0
4948,5.2,0.0,0.0,0.0,0.0,0.0,0.0
4949,4.1530996,0.0,0.5069004,0.0,0.0,0.0,0.0
4950,1.7028545,0.0,2.8271455,0.0,0.0,0.0,0.0
4951,0.50948122,0.0,5.8405188,0.0,0.0,0.0,0.0
4952,0.0,3.2399974,5.65,0.0,0.0,0.0,0.0
4953,0.0,6.3031777,5.48,0.0,0.0,0.0,0.0
4954,0.0,9.132454,5.18,0.0,0.0,0.0,0.0
4955,0.0,10.812468,5.11,0.0,0.0,0.0,0.0
4956,0.0,12.142393,4.62,0.0,0.0,0.0,0.0
4957,0.0,10.709063,5.85,0.0,0.0,0.0,0.0
4958,0.0,10.080356,4.92,0.0,0.0,0.0,0.0
4959,0.0,8.7446362,4.44,0.0,0.0,0.0,0.0
4960,0.0,4.0119827,6.46,0.0,0.0,0.0,0.0
4961,0.0,3.7641457,3.77,0.0,0.0,0.0,0.0
4962,0.0,0.11157201,4.07,0.0,0.0,0.0,0.0
4963,3.9329678,0.0,1.0570322,0.0,0.0,0.0,0.0
4964,6.3200235,0.0,0.009976484,0.0,0.0,0.0,0.0
4965,7.91,0.0,0.0,0.0,0.0,0.0,0.0
4966,6.82,0.0,0.0,0.0,0.0,0.0,0.0
4967,4.86,0.0,0.0,0.0,0.0,0.0,0.0
4968,1.03,0.0,0.0,0.0,0.0,0.0,0.0
4969,3.38,0.0,0.0,0.0,0.0,0.0,0.0
4970,3.32,0.0,0.0,0.0,0.0,0.0,0.0
4971,3.25,0.0,0.0,0.0,0.0,0.0,0.0
4972,1.35,0.0,0.0,0.0,0.0,0.0,0.0
4973,0.43308083,0.0,0.29691917,0.0,0.0,0.0,0.0
4974,0.0,0.5655227,1.94,0.0,0.0,0.0,0.0
4975,0.0,0.32551866,5.01,0.0,0.0,0.0,0.0
4976,0.0,3.6388731,4.92,0.0,0.0,0.0,0.0
4977,0.0,7.8503556,4.12,0.0,0.0,0.0,0.0
4978,0.0,9.7558217,4.34,0.0,0.0,0.0,0.0
4979,0.0,10.300281,5.54,0.0,0.0,0.0,0.0
4980,0.0,10.103658,4.91,0.0,0.0,0.0,0.0
4981,0.0,11.018795,5.25,0.0,0.0,0.0,0.0
4982,0.0,11.239011,4.13,0.0,0.0,0.0,0.0
4983,0.0,8.9846457,4.6,0.0,0.0,0.0,0.0
4984,0.0,6.5927495,4.16,0.0,0.0,0.0,0.0
4985,0.0,2.0793009,5.49,0.0,0.0,0.0,0.0
4986,0.0,0.019930402,4.05,0.0,0.0,0.0,0.0
4987,6.5634193,0.0,1.0465807,0.0,0.0,0.0,0.0
4988,10.116745,0.0,0.033254947,0.0,0.0,0.0,0.0
4989,11.39,0.0,0.0,0.0,0.0,0.0,0.0
4990,7.7,0.0,0.0,0.0,0.0,0.0,0.0
4991,6.66,0.0,0.0,0.0,0.0,0.0,0.0
4992,4.84,0.0,0.0,0.0,0.0,0.0,0.0
4993,5.57,0.0,0.0,0.0,0.0,0.0,0.0
4994,4.16,0.0,0.0,0.0,0.0,0.0,0.0
4995,4.09,0.0,0.0,0.0,0.0,0.0,0.0
4996,2.54,0.0,0.0,0.0,0.0,0.0,0.0
4997,2.9134431,0.0,0.046556925,0.0,0.0,0.0,0.0
4998,2.1729255,0.0,0.83707451,0.0,0.0,0.0,0.0
4999,1.2223186,0.0,1.3876814,0.0,0.0,0.0,0.0
5000,0.0,1.4015675,3.59,0.0,0.0,0.0,0.0
5001,0.0,2.3808482,4.33,0.0,0.0,0.0,0.0
5002,0.0,3.1404862,4.33,0.0,0.0,0.0,0.0
5003,0.0,7.2047348,5.13,0.0,0.0,0.0,0.0
5004,0.0,4.7871567,5.51,0.0,0.0,0.0,0.0
5005,0.0,3.7923495,6.12,0.0,0.0,0.0,0.0
5006,0.0,6.4726979,5.11,0.0,0.0,0.0,0.0
5007,0.0,5.6835307,6.96,0.0,0.0,0.0,0.0
5008,0.0,1.5812482,5.97,0.0,0.0,0.0,0.0
5009,3.383231,0.0,1.976769,0.0,0.0,0.0,0.0
5010,5.6793508,0.0,0.33064918,0.0,0.0,0.0,0.0
5011,4.9813404,0.0,0.56865959,0.0,0.0,0.0,0.0
5012,5.45,0.0,0.0,0.0,0.0,0.0,0.0
5013,3.86,0.0,0.0,0.0,0.0,0.0,0.0
5014,4.95,0.0,0.0,0.0,0.0,0.0,0.0
5015,4.4,0.0,0.0,0.0,0.0,0.0,0.0
5016,1.63,0.0,0.0,0.0,0.0,0.0,0.0
5017,3.34,0.0,0.0,0.0,0.0,0.0,0.0
5018,3.42,0.0,0.0,0.0,0.0,0.0,0.0
5019,3.32,0.0,0.0,0.0,0.0,0.0,0.0
5020,1.1,0.0,0.0,0.0,0.0,0.0,0.0
5021,0.45448253,0.0,0.28551747,0.0,0.0,0.0,0.0
5022,1.2587672,0.0,1.9012328,0.0,0.0,0.0,0.0
5023,1.9294446,0.0,1.3805554,0.0,0.0,0.0,0.0
5024,3.2639505,0.0,2.6860495,0.0,0.0,0.0,0.0
5025,0.0,0.19425806,5.07,0.0,0.0,0.0,0.0
5026,0.2794627,0.0,4.6205373,0.0,0.0,0.0,0.0
5027,1.6065845,0.0,2.7934155,0.0,0.0,0.0,0.0
5028,2.8791622,0.0,2.2708378,0.0,0.0,0.0,0.0
5029,0.63299484,0.0,5.9170052,0.0,0.0,0.0,0.0
5030,0.23875246,0.0,4.5212475,0.0,0.0,0.0,0.0
5031,1.7787762,0.0,3.5212238,0.0,0.0,0.0,0.0
5032,4.1962037,0.0,1.8237963,0.0,0.0,0.0,0.0
5033,5.5002962,0.0,0.52970379,0.0,0.0,0.0,0.0
5034,7.0825117,0.0,0.2574883,0.0,0.0,0.0,0.0
5035,6.7920414,0.0,0.057958621,0.0,0.0,0.0,0.0
5036,4.66,0.0,0.0,0.0,0.0,0.0,0.0
5037,3.76,0.0,0.0,0.0,0.0,0.0,0.0
5038,3.74,0.0,0.0,0.0,0.0,0.0,0.0
5039,4.03,0.0,0.0,0.0,0.0,0.0,0.0
5040,3.9,0.0,0.0,0.0,0.0,0.0,0.0
5041,3.66,0.0,0.0,0.0,0.0,0.0,0.0
5042,3.45,0.0,0.0,0.0,0.0,0.0,0.0
5043,3.56,0.0,0.0,0.0,0.0,0.0,0.0
5044,2.41,0.0,0.0,0.0,0.0,0.0,0.0
5045,1.007474,0.0,0.34252595,0.0,0.0,0.0,0.0
5046,0.0,0.7053816,1.86,0.0,0.0,0.0,0.0
5047,0.0,1.3835761,4.17,0.0,0.0,0.0,0.0
5048,0.0,5.2958628,3.53,0.0,0.0,0.0,0.0
5049,0.0,8.1640628,4.1003615,0.24036149,0.72108447,0.0,0.0
5050,0.0,3.2851818,6.7943925,1.3143925,3.9431775,0.0,0.0
5051,0.0,8.2419409,6.6814539,0.54145392,1.6243618,0.0,0.0
5052,0.0,8.0868424,5.8745343,0.064534333,0.193603,0.0,0.0
5053,0.0,11.630526,5.52,0.0,0.0,0.0,0.0
5054,0.0,7.6302195,5.61,0.0,0.0,0.0,0.0
5055,0.0,8.8647163,4.69,0.0,0.0,0.0,0.0
5056,0.0,6.1397344,4.68,0.0,0.0,0.0,0.0
5057,0.0,3.2454298,4.35,0.0,0.0,0.0,0.0
5058,1.0776425,0.0,4.2523575,0.0,0.0,0.0,0.0
5059,3.382248,0.0,1.357752,0.0,0.0,0.0,0.0
5060,5.34,0.0,0.0,0.0,0.0,0.0,0.0
5061,3.99,0.0,0.0,0.0,0.0,0.0,0.0
5062,4.6610633,0.0,0.0,0.77106331,2.3131899,0.0,0.0
5063,5.2882793,0.0,0.0,3.0082793,9.0248378,0.0,0.0
5064,4.5465258,0.0,0.0,3.3865258,10.159577,0.0,0.0
5065,5.3050569,0.0,0.0,4.7350569,14.205171,0.0,0.0
5066,7.17264,0.0,0.0,5.16264,15.48792,0.0,0.0
5067,8.6293225,0.0,0.0,5.4093225,16.227968,0.0,0.0
5068,7.2026876,0.0,0.0,5.9026876,17.708063,0.0,0.0
5069,6.2787741,0.0,0.30832086,5.327095,15.981285,0.0,0.0
5070,2.1223287,0.0,2.4466139,2.9589427,8.876828,0.0,0.0
5071,1.7563209,0.0,5.3725742,2.2188951,6.6566853,0.0,0.0
5072,0.0,1.396182,6.9033026,1.6433026,4.9299078,0.0,0.0
5073,0.0,6.3530132,5.2957195,1.2157195,3.6471585,0.0,0.0
5074,0.0,9.8456387,4.5038708,0.11387083,0.3416125,0.0,0.0
5075,0.0,3.8351475,4.7051978,0.015197833,0.0455935,0.0,0.0
5076,0.0,12.336622,4.45,0.0,0.0,0.0,0.0
5077,0.0,11.205187,5.18,0.0,0.0,0.0,0.0
5078,0.0,11.358602,3.78,0.0,0.0,0.0,0.0
5079,0.0,8.7420302,3.73,0.0,0.0,0.0,0.0
5080,0.0,6.9299413,3.6,0.0,0.0,0.0,0.0
5081,0.0,3.7288681,3.62,0.0,0.0,0.0,0.0
5082,0.83579871,0.0,3.8742013,0.0,0.0,0.0,0.0
5083,4.5530571,0.0,1.2969429,0.0,0.0,0.0,0.0
5084,6.6414487,0.0,0.008551272,0.0,0.0,0.0,0.0
5085,8.96,0.0,0.0,0.0,0.0,0.0,0.0
5086,4.93,0.0,0.0,0.0,0.0,0.0,0.0
5087,2.0987756,0.0,0.0,0.33877564,1.0163269,0.0,0.0
5088,3.6122126,0.0,0.0,1.9722126,5.9166378,0.0,0.0
5089,2.9411226,0.0,0.0,2.3011226,6.9033678,0.0,0.0
5090,5.7791322,0.0,0.0,2.4491322,7.3473965,0.0,0.0
5091,6.6980898,0.0,0.0,3.5180898,10.554269,0.0,0.0
5092,6.658422,0.0,0.0,5.228422,15.685266,0.0,0.0
5093,6.8232958,0.0,0.30024466,5.3435405,16.030622,0.0,0.0
5094,5.2481243,0.0,2.4608661,3.6989903,11.096971,0.0,0.0
5095,2.3349811,0.0,5.3383691,2.3833502,7.1500505,0.0,0.0
5096,0.0,0.77269532,7.713492,1.133492,3.400476,0.0,0.0
5097,0.0,5.0267572,6.45,0.0,0.0,0.0,0.0
5098,0.0,6.7222986,7.05,0.0,0.0,0.0,0.0
5099,0.0,9.6891287,5.63,0.0,0.0,0.0,0.0
5100,0.0,11.210766,5.03,0.0,0.0,0.0,0.0
5101,0.0,10.819576,5.32,0.0,0.0,0.0,0.0
5102,0.0,8.278357,5.55,0.0,0.0,0.0,0.0
5103,0.0,8.3525573,5.31,0.0,0.0,0.0,0.0
5104,0.0,5.8165876,4.52,0.0,0.0,0.0,0.0
5105,0.0,2.4714974,4.57,0.0,0.0,0.0,0.0
5106,1.5946887,0.0,3.6053113,0.0,0.0,0.0,0.0
5107,4.2002162,0.0,0.89978384,0.0,0.0,0.0,0.0
5108,4.61,0.0,0.0,0.0,0.0,0.0,0.0
5109,5.06,0.0,0.0,0.0,0.0,0.0,0.0
5110,5.49,0.0,0.0,0.0,0.0,0.0,0.0
5111,3.51,0.0,0.0,0.0,0.0,0.0,0.0
5112,2.33,0.0,0.0,0.0,0.0,0.0,0.0
5113,1.09,0.0,0.0,0.0,0.0,0.0,0.0
5114,3.27,0.0,0.0,0.0,0.0,0.0,0.0
5115,3.7,0.0,0.0,0.0,0.0,0.0,0.0
5116,1.65,0.0,0.0,0.0,0.0,0.0,0.0
5117,1.6185983,0.0,0.011401696,0.0,0.0,0.0,0.0
5118,2.2221777,0.0,0.31782228,0.0,0.0,0.0,0.0
5119,2.6537533,0.0,0.9862467,0.0,0.0,0.0,0.0
5120,1.7123982,0.0,3.0376018,0.0,0.0,0.0,0.0
5121,1.5012364,0.0,2.9487636,0.0,0.0,0.0,0.0
5122,3.0820081,0.0,1.4579919,0.0,0.0,0.0,0.0
5123,0.0,0.93121951,4.41,0.0,0.0,0.0,0.0
5124,0.0,4.3391931,4.69,0.0,0.0,0.0,0.0
5125,0.0,5.1742638,4.33,0.0,0.0,0.0,0.0
5126,0.0,6.6709998,4.42,0.0,0.0,0.0,0.0
5127,0.0,2.7527768,4.15,0.0,0.0,0.0,0.0
5128,0.0,5.7353172,3.12,0.0,0.0,0.0,0.0
5129,1.0646559,0.0,2.9853441,0.0,0.0,0.0,0.0
5130,2.0686399,0.0,3.2613601,0.0,0.0,0.0,0.0
5131,5.0632454,0.0,0.36675455,0.0,0.0,0.0,0.0
5132,4.47,0.0,0.0,0.0,0.0,0.0,0.0
5133,3.04,0.0,0.0,0.0,0.0,0.0,0.0
5134,3.13,0.0,0.0,0.0,0.0,0.0,0.0
5135,2.65,0.0,0.0,0.0,0.0,0.0,0.0
5136,3.88,0.0,0.0,0.0,0.0,0.0,0.0
5137,3.55,0.0,0.0,0.0,0.0,0.0,0.0
5138,3.28,0.0,0.0,0.0,0.0,0.0,0.0
5139,3.27,0.0,0.0,0.0,0.0,0.0,0.0
5140,0.93,0.0,0.0,0.0,0.0,0.0,0.0
5141,1.6343227,0.0,0.015677332,0.0,0.0,0.0,0.0
5142,1.8761146,0.0,0.57388537,0.0,0.0,0.0,0.0
5143,4.6851783,0.0,1.9948217,0.0,0.0,0.0,0.0
5144,3.7863111,0.0,5.3036889,0.0,0.0,0.0,0.0
5145,0.0,1.7596731,8.48,0.0,0.0,0.0,0.0
5146,0.0,4.4979427,7.89,0.0,0.0,0.0,0.0
5147,0.0,6.8379802,5.13,0.0,0.0,0.0,0.0
5148,0.0,5.8075189,4.74,0.0,0.0,0.0,0.0
5149,0.0,2.2279793,5.7,0.0,0.0,0.0,0.0
5150,0.0,8.2036438,5.2,0.0,0.0,0.0,0.0
5151,0.0,4.203925,5.04,0.0,0.0,0.0,0.0
5152,0.0,4.6078337,4.19,0.0,0.0,0.0,0.0
5153,0.0,0.99241882,3.84,0.0,0.0,0.0,0.0
5154,1.4945288,0.0,3.3354712,0.0,0.0,0.0,0.0
5155,5.3206207,0.0,0.86937932,0.0,0.0,0.0,0.0
5156,5.81,0.0,0.0,0.0,0.0,0.0,0.0
5157,6.12,0.0,0.0,0.0,0.0,0.0,0.0
5158,4.03,0.0,0.0,0.0,0.0,0.0,0.0
5159,2.45,0.0,0.0,0.0,0.0,0.0,0.0
5160,1.12,0.0,0.0,0.0,0.0,0.0,0.0
5161,1.19,0.0,0.0,0.0,0.0,0.0,0.0
5162,3.15,0.0,0.0,0.0,0.0,0.0,0.0
5163,3.02,0.0,0.0,0.0,0.0,0.0,0.0
5164,1.11,0.0,0.0,0.0,0.0,0.0,0.0
5165,3.0542032,0.0,0.21805744,2.1122606,6.3367818,0.0,0.0
5166,3.676444,0.0,2.0537305,1.3801745,4.1405235,0.0,0.0
5167,0.0,0.33664268,4.32,0.0,0.0,0.0,0.0
5168,0.0,1.6557778,5.59,0.0,0.0,0.0,0.0
5169,0.0,4.3443483,4.72,0.0,0.0,0.0,0.0
5170,0.0,9.6657557,3.65,0.0,0.0,0.0,0.0
5171,0.0,10.657031,4.34,0.0,0.0,0.0,0.0
5172,0.0,10.479397,5.13,0.0,0.0,0.0,0.0
5173,0.0,11.908499,3.88,0.0,0.0,0.0,0.0
5174,0.0,10.570408,3.6,0.0,0.0,0.0,0.0
5175,0.0,7.4497865,4.56,0.0,0.0,0.0,0.0
5176,0.0,5.6666156,3.85,0.0,0.0,0.0,0.0
5177,0.0,1.774978,4.8,0.0,0.0,0.0,0.0
5178,1.561415,0.0,3.428585,0.0,0.0,0.0,0.0
5179,4.2435181,0.0,0.88648186,0.0,0.0,0.0,0.0
5180,4.53,0.0,0.0,0.0,0.0,0.0,0.0
5181,5.43,0.0,0.0,0.0,0.0,0.0,0.0
5182,3.04,0.0,0.0,0.0,0.0,0.0,0.0
5183,4.94,0.0,0.0,0.0,0.0,0.0,0.0
5184,4.11,0.0,0.0,0.0,0.0,0.0,0.0
5185,3.39,0.0,0.0,0.0,0.0,0.0,0.0
5186,0.52,0.0,0.0,0.0,0.0,0.0,0.0
5187,0.89,0.0,0.0,0.0,0.0,0.0,0.0
5188,1.09,0.0,0.0,0.0,0.0,0.0,0.0
5189,0.82196608,0.0,0.22803392,0.0,0.0,0.0,0.0
5190,0.91906815,0.0,2.2309319,0.0,0.0,0.0,0.0
5191,0.0,1.2433267,3.81,0.0,0.0,0.0,0.0
5192,0.0,4.6630922,3.52,0.0,0.0,0.0,0.0
5193,0.0,7.6675097,3.49,0.0,0.0,0.0,0.0
5194,0.0,8.6697021,4.79,0.0,0.0,0.0,0.0
5195,0.0,10.7672,4.36,0.0,0.0,0.0,0.0
5196,0.0,10.749806,5.09,0.0,0.0,0.0,0.0
5197,0.0,11.450582,4.06,0.0,0.0,0.0,0.0
5198,0.0,9.9048576,4.6,0.0,0.0,0.0,0.0
5199,0.0,8.3384931,4.22,0.0,0.0,0.0,0.0
5200,0.0,5.9105903,3.94,0.0,0.0,0.0,0.0
5201,0.0,2.1195641,4.53,0.0,0.0,0.0,0.0
5202,2.3339314,0.0,3.4860686,0.0,0.0,0.0,0.0
5203,3.8753479,0.0,0.85465213,0.0,0.0,0.0,0.0
5204,8.93,0.0,0.0,0.0,0.0,0.0,0.0
5205,8.49,0.0,0.0,0.0,0.0,0.0,0.0
5206,7.81,0.0,0.0,0.0,0.0,0.0,0.0
5207,8.92,0.0,0.0,0.0,0.0,0.0,0.0
5208,8.57,0.0,0.0,0.0,0.0,0.0,0.0
5209,9.6,0.0,0.0,0.0,0.0,0.0,0.0
5210,6.53,0.0,0.0,0.0,0.0,0.0,0.0
5211,6.93,0.0,0.0,0.0,0.0,0.0,0.0
5212,5.28,0.0,0.0,0.0,0.0,0.0,0.0
5213,4.3280715,0.0,0.19192855,0.0,0.0,0.0,0.0
5214,3.145818,0.0,2.064182,0.0,0.0,0.0,0.0
5215,1.335394,0.0,4.914606,0.0,0.0,0.0,0.0
5216,0.15874225,0.0,7.9512577,0.0,0.0,0.0,0.0
5217,0.0,4.7562443,6.13,0.0,0.0,0.0,0.0
5218,0.0,6.344307,6.98,0.0,0.0,0.0,0.0
5219,0.0,7.0390252,7.92,0.0,0.0,0.0,0.0
5220,0.0,8.3839077,7.13,0.0,0.0,0.0,0.0
5221,0.0,8.155822,6.95,0.0,0.0,0.0,0.0
5222,0.0,7.3085734,6.63,0.0,0.0,0.0,0.0
5223,0.0,2.558667,9.32,0.0,0.0,0.0,0.0
5224,0.0,3.0799316,6.04,0.0,0.0,0.0,0.0
5225,4.7522433,0.0,1.5577567,0.0,0.0,0.0,0.0
5226,5.6669142,0.0,0.91308582,0.0,0.0,0.0,0.0
5227,5.8073187,0.0,0.8826813,0.0,0.0,0.0,0.0
5228,10.72,0.0,0.0,0.0,0.0,0.0,0.0
5229,8.51,0.0,0.0,0.0,0.0,0.0,0.0
5230,7.08,0.0,0.0,0.0,0.0,0.0,0.0
5231,6.67,0.0,0.0,0.0,0.0,0.0,0.0
5232,3.16,0.0,0.0,0.0,0.0,0.0,0.0
5233,5.21,0.0,0.0,0.0,0.0,0.0,0.0
5234,5.59,0.0,0.0,0.0,0.0,0.0,0.0
5235,5.49,0.0,0.0,0.0,0.0,0.0,0.0
5236,3.69,0.0,0.0,0.0,0.0,0.0,0.0
5237,4.8666745,0.0,0.003325495,0.0,0.0,0.0,0.0
5238,4.6515663,0.0,0.058433692,0.0,0.0,0.0,0.0
5239,6.4815568,0.0,0.45844319,0.0,0.0,0.0,0.0
5240,5.7471258,0.0,1.0028742,0.0,0.0,0.0,0.0
5241,10.191585,0.0,1.2784152,0.0,0.0,0.0,0.0
5242,10.804379,0.0,1.6556213,0.0,0.0,0.0,0.0
5243,8.8504416,0.0,2.4095584,0.0,0.0,0.0,0.0
5244,9.6338236,0.0,2.0261764,0.0,0.0,0.0,0.0
5245,6.6561982,0.0,5.0538018,0.0,0.0,0.0,0.0
5246,7.9917775,0.0,2.1682225,0.0,0.0,0.0,0.0
5247,8.2179959,0.0,1.3720041,0.0,0.0,0.0,0.0
5248,8.5482546,0.0,1.4817454,0.0,0.0,0.0,0.0
5249,10.615917,0.0,0.89408299,0.0,0.0,0.0,0.0
5250,12.200343,0.0,0.54965676,0.0,0.0,0.0,0.0
5251,13.103443,0.0,0.046556925,0.0,0.0,0.0,0.0
5252,12.56,0.0,0.0,0.0,0.0,0.0,0.0
5253,10.39,0.0,0.0,0.0,0.0,0.0,0.0
5254,9.98,0.0,0.0,0.0,0.0,0.0,0.0
5255,9.02,0.0,0.0,0.0,0.0,0.0,0.0
5256,10.7,0.0,0.0,0.0,0.0,0.0,0.0
5257,9.98,0.0,0.0,0.0,0.0,0.0,0.0
5258,9.83,0.0,0.0,0.0,0.0,0.0,0.0
5259,9.91,0.0,0.0,0.0,0.0,0.0,0.0
5260,8.13,0.0,0.0,0.0,0.0,0.0,0.0
5261,8.8161994,0.0,0.003800565,0.0,0.0,0.0,0.0
5262,8.9749859,0.0,0.095014133,0.0,0.0,0.0,0.0
5263,10.323697,0.0,0.356303,0.0,0.0,0.0,0.0
5264,10.988203,0.0,0.65179696,0.0,0.0,0.0,0.0
5265,11.326385,0.0,1.3905318,1.8969167,5.6907502,0.0,0.0
5266,10.62338,0.0,2.0470795,2.3504592,7.0513775,0.0,0.0
5267,5.4439775,0.0,3.5397515,1.363729,4.091187,0.0,0.0
5268,6.3488117,0.0,1.9753438,1.0841555,3.2524665,0.0,0.0
5269,8.039761,0.0,2.5886601,1.7584211,5.2752633,0.0,0.0
5270,8.4930577,0.0,3.1715718,1.5446295,4.6338885,0.0,0.0
5271,8.8383164,0.0,1.6081142,1.9064306,5.7192918,0.0,0.0
5272,9.6797039,0.0,0.57293522,1.6926391,5.0779173,0.0,0.0
5273,12.156087,0.0,0.38100668,1.8570941,5.5712823,0.0,0.0
5274,14.40432,0.0,0.20855602,1.9228761,5.7686283,0.0,0.0
5275,14.667552,0.0,0.006650989,1.8242031,5.4726093,0.0,0.0
5276,10.888658,0.0,0.0,1.9886581,5.9659743,0.0,0.0
5277,11.513777,0.0,0.0,2.1037766,6.3113298,0.0,0.0
5278,10.789132,0.0,0.0,2.4491322,7.3473965,0.0,0.0
5279,11.996052,0.0,0.0,2.9260517,8.778155,0.0,0.0
5280,8.4520708,0.0,0.0,3.2220708,9.6662123,0.0,0.0
5281,9.9142983,0.0,0.0,3.3042983,9.9128948,0.0,0.0
5282,10.687189,0.0,0.0,3.3371893,10.011568,0.0,0.0
5283,10.669417,0.0,0.0,3.4194168,10.25825,0.0,0.0
5284,8.9245353,0.0,0.0,3.5345353,10.603606,0.0,0.0
5285,9.6786054,0.0,0.002375353,3.5509808,10.652942,0.0,0.0
5286,9.7054272,0.0,0.1619991,3.5674263,10.702279,0.0,0.0
5287,11.920325,0.0,0.39288344,3.6332083,10.899625,0.0,0.0
5288,11.947846,0.0,1.0722345,3.3700803,10.110241,0.0,0.0
5289,8.742847,0.0,0.94301527,3.4358623,10.307587,0.0,0.0
5290,6.0559581,0.0,1.1876767,3.3536348,10.060904,0.0,0.0
5291,5.0715076,0.0,1.9976722,3.1891798,9.5675393,0.0,0.0
5292,6.3020454,0.0,1.7135799,3.2056253,9.6168758,0.0,0.0
5293,4.1982517,0.0,2.823345,2.7615967,8.28479,0.0,0.0
5294,0.0,1.4932743,5.0170941,1.8570941,5.5712823,0.0,0.0
5295,0.0,1.8824621,5.318184,1.528184,4.584552,0.0,0.0
5296,0.65703943,0.0,4.3198176,1.626857,4.880571,0.0,0.0
5297,4.3633646,0.0,1.498848,1.9722126,5.9166378,0.0,0.0
5298,5.20952,0.0,0.82804817,2.3175682,6.9527045,0.0,0.0
5299,5.937154,0.0,0.19287869,2.6300327,7.890098,0.0,0.0
5300,7.1524972,0.0,0.0,2.9424972,8.8274915,0.0,0.0
5301,6.4140613,0.0,0.0,3.0740613,9.2221838,0.0,0.0
5302,6.0369523,0.0,0.0,3.1069523,9.3208568,0.0,0.0
5303,6.9520708,0.0,0.0,3.2220708,9.6662123,0.0,0.0
5304,6.9862888,0.0,0.0,3.1562888,9.4688663,0.0,0.0
5305,6.3656253,0.0,0.0,3.2056253,9.6168758,0.0,0.0
5306,6.5278528,0.0,0.0,3.2878528,9.8635583,0.0,0.0
5307,6.5071893,0.0,0.0,3.3371893,10.011568,0.0,0.0
5308,4.7171893,0.0,0.0,3.3371893,10.011568,0.0,0.0
5309,4.8064053,0.0,0.050357491,3.6167628,10.850288,0.0,0.0
5310,4.4710243,0.0,0.83327395,3.3042983,9.9128948,0.0,0.0
5311,2.7188227,0.0,3.3174185,2.4162412,7.2487235,0.0,0.0
5312,0.0,0.17513166,5.5665724,0.65657242,1.9697173,0.0,0.0
5313,0.48675155,0.0,4.261859,1.2486105,3.7458315,0.0,0.0
5314,0.76812632,0.0,3.8062662,1.3143925,3.9431775,0.0,0.0
5315,0.0,1.3229965,4.5959089,0.70590892,2.1177268,0.0,0.0
